,Country,index,gdppc,Nrrent,TIME,pop,life_exp,muslim,female_uni,female_over_male,IQ,SelfEfficacy,SelfConcept,math_anxiety,equality_index,f_STEM,loggdppc,hy_f_STEM
505,Norway,2108,63286.68811,5.4,2014.0,5147.97,0.13250679394013565,1.6,58.5606,0.24219141523867257,100.0,0.28,0.32,0.35,-0.011858984999999999,25.49855,11.055430287596232,19.4971090821891
506,Norway,2109,63649.505320000004,5.4,2015.0,5210.967000000001,0.13109658917433173,1.6,58.78205,0.2872538440451911,100.0,0.28,0.32,0.35,-0.011858984999999999,29.06093,11.061146832077897,22.31524460960216
507,Oman,2186,44179.681319999996,38.0,2007.0,2593.75,0.22875643373493976,99.0,59.32742,0.5400068531522926,83.0,,,,-0.5731809766666667,44.06176,10.696020263729443,35.06522403110961
508,Oman,2188,47633.000289999996,38.0,2009.0,2762.073,0.21978600855227218,99.0,58.66551,0.5969025556971741,83.0,,,,-0.5731809766666667,45.86331,10.77128108341295,37.37877139513869
509,Oman,2189,46839.87309,38.0,2010.0,2943.7470000000003,0.2079594476019848,99.0,58.66463,0.6931051415585805,83.0,,,,-0.5731809766666667,49.58863,10.754490108271604,40.93692261311932
510,Oman,2194,37541.07548,38.0,2015.0,4490.541,0.1626258395146598,99.0,55.69471,0.7226086756023136,83.0,,,,-0.5731809766666667,47.59919,10.53319095863796,41.94851017742913
511,Kyrgyzstan,2195,1991.3015699999999,7.7,1999.0,4893.657999999999,0.19332062028037106,80.0,50.49061,0.9994748265382948,90.0,,,,-0.15979010400000004,50.47749,7.596543759193987,49.98686721496228
512,Kyrgyzstan,2197,2164.26829,7.7,2001.0,4998.286,0.1984134161190456,80.0,53.01225,0.7382716245216708,90.0,,,,-0.15979010400000004,45.4425,7.679837611024712,42.47159155720699
513,Kyrgyzstan,2198,2144.12125,7.7,2002.0,5027.919,0.20171884232820778,80.0,56.47628,0.7240220791091646,90.0,,,,-0.15979010400000004,48.440020000000004,7.670485073763264,41.996102479341836
514,Kyrgyzstan,2199,2270.92468,7.7,2003.0,5050.867,0.20553501012796419,80.0,58.403059999999996,0.5665537936956172,90.0,,,,-0.15979010400000004,44.3038,7.7279423755493895,36.1656137169139
515,Kyrgyzstan,2200,2401.265,7.7,2004.0,5077.515,0.2092803270891371,80.0,54.961009999999995,0.6629070376687513,90.0,,,,-0.15979010400000004,44.71915,7.7837509608097415,39.86434735390189
516,Kyrgyzstan,2201,2370.16604,7.7,2005.0,5115.47,0.21247099484504842,80.0,56.784969999999994,1.0026152595667788,90.0,,,,-0.15979010400000004,56.84905,7.770715290746884,50.06529610603648
517,Kyrgyzstan,2202,2417.57947,7.7,2006.0,5166.644,0.21569417207765812,80.0,56.4785,0.5866082922060938,90.0,,,,-0.15979010400000004,43.222159999999995,7.790522099589633,36.972471093696754
518,Kyrgyzstan,2203,2599.20602,7.7,2007.0,5228.937,0.21895616642541307,80.0,55.869859999999996,0.5294447862740106,90.0,,,,-0.15979010400000004,40.13019,7.862961300449469,34.61679630579073
519,Kyrgyzstan,2204,2790.9349,7.7,2008.0,5301.0380000000005,0.2216973355029713,80.0,60.838159999999995,0.4694648386285713,90.0,,,,-0.15979010400000004,42.17368,7.934131908291163,31.948014425899125
520,Kyrgyzstan,2205,2837.03142,7.7,2009.0,5380.31,0.22319847741115287,80.0,61.14123000000001,0.46424976531078527,90.0,,,,-0.15979010400000004,42.21192,7.950513509826832,31.70564041116638
521,Kyrgyzstan,2206,2790.17066,7.7,2010.0,5464.566999999999,0.22290842074038075,80.0,60.5724,0.4568271987884812,90.0,,,,-0.15979010400000004,41.23943,7.933858041403479,31.35767915154147
522,Kyrgyzstan,2207,2920.60321,7.7,2011.0,5553.826999999999,0.21706239679413855,80.0,59.96918,0.44525633586735247,90.0,,,,-0.15979010400000004,40.01298,7.979545452694995,30.808122048476434
523,Kyrgyzstan,2208,2869.83896,7.7,2012.0,5648.23,0.20934717601797379,80.0,61.37151,0.44292554170045345,90.0,,,,-0.15979010400000004,41.30435,7.9620111956811,30.696354655866458
524,Kyrgyzstan,2211,3224.93175,7.7,2015.0,5939.9619999999995,0.18349427151217465,80.0,54.52159,0.4790842963175961,90.0,,,,-0.15979010400000004,36.48165,8.07866706621524,32.39060123282688
525,Poland,2224,22850.47842,0.9,2011.0,38594.217000000004,0.13554009918118043,0.08,66.03399,0.32569917259845743,99.0,0.14,0.22,0.11,-0.014639854999999998,38.77043,10.036727333521108,24.56810559518308
526,Poland,2225,23217.658209999998,0.9,2012.0,38609.486000000004,0.1304747232325237,0.08,65.97893,0.35379171219741884,99.0,0.14,0.22,0.11,-0.014639854999999998,40.69252,10.052668397883433,26.1333932694239
527,Poland,2226,23554.78871,0.9,2013.0,38618.698,0.1255610429952869,0.08,66.36166,0.36500252049929016,99.0,0.14,0.22,0.11,-0.014639854999999998,41.86303,10.06708442102386,26.740062015840063
528,Poland,2227,24346.20656,0.9,2014.0,38619.974,0.12067807192205773,0.08,66.03056,0.3823436991791485,99.0,0.14,0.22,0.11,-0.014639854999999998,42.63451,10.100131328284162,27.659090818454818
529,Poland,2228,25322.53843,0.9,2015.0,38611.794,0.11582833991085728,0.08,65.79668000000001,0.40229944255194955,99.0,0.14,0.22,0.11,-0.014639854999999998,43.62705,10.139450125182469,28.68855469412668
530,Malaysia,2266,17864.48259,4.8,2004.0,25361.347,0.19514732399663157,60.4,55.4525,0.6001215453894768,92.0,0.0,-0.04,0.01,-0.28699599500000006,42.75994,9.790569807821472,37.50474750612801
531,Malaysia,2268,19163.62833,4.8,2006.0,26317.342,0.19721273523747193,60.4,56.672309999999996,0.6470781845489516,92.0,0.0,-0.04,0.01,-0.28699599500000006,45.83978,9.860769403638361,39.28642796796877
532,Malaysia,2269,20603.508380000003,4.8,2007.0,26798.236,0.1990929925387626,60.4,56.90999,0.5538067868904326,92.0,0.0,-0.04,0.01,-0.28699599500000006,42.24413,9.933216649985358,35.64193383391912
533,Malaysia,2270,20922.08679,4.8,2008.0,27284.68,0.20047906004395138,60.4,58.63458000000001,0.5070843777258224,92.0,0.0,-0.04,0.01,-0.28699599500000006,41.81923,9.948560664160086,33.646714491925685
534,Malaysia,2271,20051.83456,4.8,2009.0,27781.583,0.20114663732444618,60.4,59.37004,0.4896201501572082,92.0,0.0,-0.04,0.01,-0.28699599500000006,41.706309999999995,9.906075927800785,32.86879209478576
535,Malaysia,2272,21101.87956,4.8,2010.0,28291.322,0.20111516881395647,60.4,59.75042,0.49362659089223193,92.0,0.0,-0.04,0.01,-0.28699599500000006,42.28952,9.957117394169874,33.04886200488433
536,Malaysia,2273,21866.34075,4.8,2011.0,28817.515,0.20149502828401405,60.4,58.351319999999994,0.5198315683876187,92.0,0.0,-0.04,0.01,-0.28699599500000006,42.13978,9.992703781427384,34.20323535844865
537,Malaysia,2274,22706.59744,4.8,2012.0,29356.384,0.20119995023910306,60.4,56.5975,0.6362086724860814,92.0,0.0,-0.04,0.01,-0.28699599500000006,45.34401,10.030410797366345,38.88310110955565
538,Malaysia,2277,25311.906759999998,4.8,2015.0,30893.531000000003,0.19491973902238627,60.4,58.069280000000006,0.5109868811807823,92.0,0.0,-0.04,0.01,-0.28699599500000006,41.4403,10.139030186932278,33.81808853174584
539,Mongolia,2278,4643.47639,23.5,1999.0,2376.165,0.20999088867986862,4.0,69.68464,0.4575973967278315,101.0,,,,-0.034463122000000006,51.263709999999996,8.443218586676378,31.393949917521425
540,Mongolia,2279,4655.01871,23.5,2000.0,2397.438,0.21228703307447366,4.0,66.02148000000001,0.5043224973175368,101.0,,,,-0.034463122000000006,49.49281,8.44570120903714,33.52489231643013
541,Mongolia,2280,4748.31882,23.5,2001.0,2419.729,0.2155852990148897,4.0,65.59725999999999,0.5195980259890691,101.0,,,,-0.034463122000000006,49.76744,8.465545901748172,34.19312325382072
542,Mongolia,2281,4924.67051,23.5,2002.0,2443.5029999999997,0.22006930214532172,4.0,66.58933,0.5329477255030008,101.0,,,,-0.034463122000000006,51.507979999999996,8.50201264984534,34.766203480821666
543,Mongolia,2282,5215.11198,23.5,2003.0,2469.045,0.22494851248154651,4.0,64.49231999999999,0.5906484919742281,101.0,,,,-0.034463122000000006,51.75585,8.559315839879314,37.132559138892255
544,Mongolia,2283,5705.51566,23.5,2004.0,2496.621,0.22893182425366126,4.0,65.23284,0.5419133043698794,101.0,,,,-0.034463122000000006,50.41602,8.649188645590975,35.145510635005415
545,Mongolia,2284,6047.1323299999995,23.5,2005.0,2526.447,0.23119226328515896,4.0,64.84796999999999,0.5814720032915013,101.0,,,,-0.034463122000000006,51.75355,8.707339443612405,36.767770917302975
546,Mongolia,2285,6482.338879999999,23.5,2006.0,2558.484,0.2317532570068838,4.0,65.27848,0.5021119681650333,101.0,,,,-0.034463122000000006,48.559670000000004,8.776836662495377,33.427066610647465
547,Mongolia,2286,7052.12858,23.5,2007.0,2592.776,0.2307372484163692,4.0,65.27874,0.4898666068212794,101.0,,,,-0.034463122000000006,47.94347,8.861084776476893,32.879897071217634
548,Mongolia,2287,7572.058770000001,23.5,2008.0,2629.6659999999997,0.22801412802994755,4.0,65.63396999999999,0.5032396821900469,101.0,,,,-0.034463122000000006,49.00855,8.932220273788792,33.47700889966427
549,Mongolia,2288,7364.24501,23.5,2009.0,2669.572,0.22351972525932995,4.0,63.76223,0.47042063854153393,101.0,,,,-0.034463122000000006,45.28732,8.904391813119425,31.992249442862146
550,Mongolia,2289,7708.58009,23.5,2010.0,2712.657,0.21729138626814964,4.0,64.71018000000001,0.41697145564531823,101.0,,,,-0.034463122000000006,43.32966,8.95008928487583,29.42694815651179
551,Mongolia,2290,8889.34554,23.5,2011.0,2759.074,0.2087827292780114,4.0,63.849140000000006,0.4103590078242754,101.0,,,,-0.034463122000000006,42.02128,9.09260870825024,29.096067423097168
552,The former Yugoslav Republic of Macedonia,2312,8391.73322,2.0,1999.0,1999.362,0.16504765020041393,0.0,57.6591,0.5306566564055004,91.0,,,,-0.134528124,41.94952,9.035002359771017,34.66856229219045
553,The former Yugoslav Republic of Macedonia,2313,8718.15458,2.0,2000.0,2012.0510000000002,0.16507732656875992,0.0,60.10323,0.4690126080493311,91.0,,,,-0.134528124,41.40234,9.073162863772136,31.92706485154831
554,The former Yugoslav Republic of Macedonia,2314,8410.89278,2.0,2001.0,2021.585,0.1647914878671933,0.0,61.82505,0.4351965928932315,91.0,,,,-0.134528124,41.34241,9.037282904288748,30.323134478455877
555,The former Yugoslav Republic of Macedonia,2315,8506.5896,2.0,2002.0,2028.7060000000001,0.16402376687405665,0.0,61.67331,0.49561230614974283,91.0,,,,-0.134528124,44.36759,9.04859638918845,33.137752618901054
556,The former Yugoslav Republic of Macedonia,2316,8673.103229999999,2.0,2003.0,2033.974,0.16283344821516893,0.0,60.89744,0.4476507179516656,91.0,,,,-0.134528124,41.078070000000004,9.06798193306952,30.922563875425915
557,The former Yugoslav Republic of Macedonia,2317,9058.6134,2.0,2004.0,2038.444,0.16137799223329166,0.0,63.54346999999999,0.4781047935142122,91.0,,,,-0.134528124,45.45455,9.11147134096662,32.345798187793726
558,The former Yugoslav Republic of Macedonia,2318,9465.82166,2.0,2005.0,2042.894,0.15975327158433086,0.0,65.50026,0.4824371114919478,91.0,,,,-0.134528124,47.80635,9.155442870229558,32.54351282439331
559,The former Yugoslav Republic of Macedonia,2319,9930.51988,2.0,2006.0,2047.33,0.15805756766129544,0.0,64.46701,0.4700613652617252,91.0,,,,-0.134528124,46.02837,9.203368110150139,31.975628798192172
560,The former Yugoslav Republic of Macedonia,2321,11108.85426,2.0,2008.0,2055.266,0.1542155613920534,0.0,59.70349,0.506947531093652,91.0,,,,-0.134528124,42.89289,9.315497750403038,33.64068891806338
561,The former Yugoslav Republic of Macedonia,2322,11049.37178,2.0,2009.0,2058.92,0.15211810075185048,0.0,57.66518000000001,0.5314762891584183,91.0,,,,-0.134528124,41.993190000000006,9.310128852841046,34.70352710785205
562,The former Yugoslav Republic of Macedonia,2323,11400.985540000001,2.0,2010.0,2062.4429999999998,0.14992899197699042,0.0,56.27316999999999,0.5147776162386911,91.0,,,,-0.134528124,39.84891,9.341455081523119,33.98370894315981
563,The former Yugoslav Republic of Macedonia,2324,11648.2996,2.0,2011.0,2065.888,0.14778584318220545,0.0,55.99929,0.47311483842983587,91.0,,,,-0.134528124,37.583059999999996,9.36291549125953,32.11662974857545
564,The former Yugoslav Republic of Macedonia,2325,11576.21082,2.0,2012.0,2069.27,0.14553296573187646,0.0,55.42338,0.5067157058292097,91.0,,,,-0.134528124,38.65083,9.35670747996304,33.63047878699469
565,The former Yugoslav Republic of Macedonia,2326,11896.02955,2.0,2013.0,2072.5429999999997,0.14318400148995705,0.0,56.27915,0.4881665452979005,91.0,,,,-0.134528124,38.58954,9.383959972165151,32.80321996488502
566,The former Yugoslav Republic of Macedonia,2327,12298.958929999999,2.0,2014.0,2075.625,0.14074122252333635,0.0,56.07111,0.5419686483438215,91.0,,,,-0.134528124,40.890390000000004,9.417269897940956,35.14783837699505
567,Panama,2332,10473.94831,0.2,2002.0,3144.728,0.18632326865789348,0.3,66.41336,0.3445329019990096,84.0,,,,-0.037543572000000004,40.52117,9.25664633974992,25.624728222475543
568,Panama,2333,10717.5004,0.2,2003.0,3202.511,0.18481029417229167,0.3,48.04776,0.2526647198393868,84.0,,,,-0.037543572000000004,18.94143,9.279633235794268,20.17017928562583
569,Panama,2334,11318.34187,0.2,2004.0,3260.611,0.18327086549116103,0.3,70.00804000000001,0.35710390565451344,84.0,,,,-0.037543572000000004,45.46134,9.334179863113041,26.313674595335193
570,Panama,2335,11917.75938,0.2,2005.0,3319.301,0.181604801733859,0.3,67.91936,0.37867521675432914,84.0,,,,-0.037543572000000004,44.49718,9.385784951473978,27.466600701346078
571,Panama,2336,12721.668,0.2,2006.0,3378.6,0.18013023145681645,0.3,66.8784,0.35568433846062225,84.0,,,,-0.037543572000000004,41.7992,9.451061960372526,26.236516006705614
572,Panama,2337,13998.47124,0.2,2007.0,3438.3979999999997,0.17846828668467118,0.3,66.58408,0.3395412239224754,84.0,,,,-0.037543572000000004,40.354240000000004,9.546703405492096,25.34757556234238
573,Panama,2338,14942.011019999998,0.2,2008.0,3498.679,0.1767698608531963,0.3,66.032,0.3578646209471483,84.0,,,,-0.037543572000000004,41.02626,9.61193205605388,26.354955820082257
574,Panama,2339,14921.858769999999,0.2,2009.0,3559.401,0.17524409303700259,0.3,65.84815,0.35520251976452205,84.0,,,,-0.037543572000000004,40.64808,9.610582448437683,26.210290682328537
575,Panama,2340,15516.08659,0.2,2010.0,3620.506,0.17397071017145116,0.3,64.3646,0.3591636716146263,84.0,,,,-0.037543572000000004,39.346920000000004,9.649632609235185,26.425343695947653
576,Panama,2341,17058.59644,0.2,2011.0,3681.9790000000003,0.17281847615100465,0.3,63.60725,0.7351872585238765,84.0,,,,-0.037543572000000004,56.23862,9.744409545679902,42.36933246900973
577,Rwanda,2361,1584.88142,6.7,2014.0,11341.544,0.19414508289171212,4.6,45.33935,0.5213583763211939,70.0,,,,-0.13388159400000002,30.1896,7.368264869632557,34.269267809330614
578,Jordan,2368,8988.83827,1.2,2004.0,5171.633,0.2136874368308811,95.0,52.21414,0.5441791092966356,84.0,0.17,0.11,-0.24,-0.3118597880000001,37.28866,9.103738894421332,35.24067292585677
579,Jordan,2369,9428.50865,1.2,2005.0,5332.982,0.2113714240925621,95.0,56.38625,0.411331602228874,84.0,0.17,0.11,-0.24,-0.3118597880000001,34.71698,9.15149321359775,29.14492962385808
580,Jordan,2371,10208.519470000001,1.2,2007.0,5759.424,0.2044832955517774,95.0,54.83721,0.5554038195907224,84.0,0.17,0.11,-0.24,-0.3118597880000001,40.27633,9.230977892808603,35.70801438155573
581,Netherlands,2431,40312.23648,0.5,1999.0,15806.771,0.11864909031705462,6.0,52.349579999999996,0.1983708286286305,100.0,0.46,0.42,0.29,-0.011408675,17.893710000000002,10.60441033658653,16.55337595756052
582,Netherlands,2432,41721.69405,0.5,2000.0,15894.016000000001,0.11710551946090905,6.0,54.15282,0.18854759928313836,100.0,0.46,0.42,0.29,-0.011408675,18.21409,10.638776513515651,15.863697793580931
583,Netherlands,2433,42287.56189,0.5,2001.0,15984.365,0.11656040136721102,6.0,54.703869999999995,0.18236524804682944,100.0,0.46,0.42,0.29,-0.011408675,18.049,10.652248276640952,15.423765908891681
584,Netherlands,2434,42062.047269999995,0.5,2002.0,16076.427,0.11653976346858665,6.0,55.39164,0.18269447371652156,100.0,0.46,0.42,0.29,-0.011408675,18.49097,10.646901123060214,15.447309324310867
585,Netherlands,2436,42686.88683,0.5,2004.0,16253.396999999999,0.11734482336215625,6.0,56.14924,0.19716551172620034,100.0,0.46,0.42,0.29,-0.011408675,20.157339999999998,10.661647052051855,16.469361153071155
586,Netherlands,2442,45524.66214,0.5,2010.0,16631.571,0.12045236135540052,6.0,56.68935,0.20080077885987185,100.0,0.46,0.42,0.29,-0.011408675,20.921229999999998,10.726009483151467,16.722239225271558
587,Netherlands,2445,45191.48625,0.5,2013.0,16809.157,0.1201606957445873,6.0,56.90589,0.24716528196061488,100.0,0.46,0.42,0.29,-0.011408675,24.60695,10.718663990777973,19.818165686271907
588,Netherlands,2446,45668.44147,0.5,2014.0,16868.02,0.11966976562750103,6.0,56.6065,0.25985994334463836,100.0,0.46,0.42,0.29,-0.011408675,25.31658,10.729162779693524,20.62609774343408
589,Mozambique,2453,696.17928,13.1,2004.0,20523.159,0.19383648491930508,20.0,35.40653,0.5419357660721511,64.0,,,,-0.13755282200000002,22.90249,6.545607213371685,35.1464553839782
590,Mozambique,2454,735.26897,13.1,2005.0,21126.676,0.1934963645014483,20.0,30.235129999999998,0.3512596097453773,64.0,,,,-0.13755282200000002,13.21185,6.600236377849316,25.994975888576022
591,Mozambique,2455,784.99133,13.1,2006.0,21737.86,0.1925805024045605,20.0,36.61572,0.3249446894434861,64.0,,,,-0.13755282200000002,15.8046,6.665672673135429,24.525151278576917
592,Mozambique,2457,852.00359,13.1,2008.0,22994.867000000002,0.19197749654303284,20.0,44.56738,0.332787868727756,64.0,,,,-0.13755282200000002,21.108179999999997,6.747590740435462,24.969305058683226
593,Mozambique,2458,881.09912,13.1,2009.0,23647.815,0.19235624940401472,20.0,41.85653,0.36944483670579076,64.0,,,,-0.13755282200000002,21.0084,6.781170128120625,26.977708543156286
594,Mozambique,2461,991.9490400000001,13.1,2012.0,25732.928,0.19506315021749562,20.0,34.54996,0.45127307539816847,64.0,,,,-0.13755282200000002,19.2389,6.899671734997598,31.094980196911465
595,Mozambique,2464,1119.69779,13.1,2015.0,27977.862999999998,0.19999204370970008,20.0,43.894709999999996,0.34758548390063226,64.0,,,,-0.13755282200000002,21.37978,7.020814097521237,25.793204813585124
596,Cambodia,2496,1370.8306699999998,2.0,2000.0,12197.905,0.1972637104486385,3.5,21.38683,1.2252579224044111,91.0,,,,-0.047740724000000005,25.0,7.223172163546487,55.06138906722817
597,Cambodia,2497,1451.15926,2.0,2001.0,12448.881000000001,0.2088259177672274,3.5,27.40103,0.7335376098945151,91.0,,,,-0.047740724000000005,21.68285,7.280118005648176,42.31449065239205
598,Cambodia,2498,1519.75395,2.0,2002.0,12681.983999999999,0.22032443819515937,3.5,25.05636,0.6620081190529675,91.0,,,,-0.047740724000000005,18.12227,7.326303725737151,39.83182220735406
599,Cambodia,2500,1759.8225899999998,2.0,2004.0,13112.333999999999,0.23702324849260248,3.5,28.648290000000003,0.341404820393073,91.0,,,,-0.047740724000000005,12.05519,7.472968281815057,25.45128921581114
600,Cambodia,2503,2323.89002,2.0,2007.0,13728.7,0.235657928281629,3.5,29.900540000000003,0.30564329633371495,91.0,,,,-0.047740724000000005,11.53342,7.750997793271972,23.40940264404301
601,Cambodia,2504,2442.92376,2.0,2008.0,13933.66,0.22704723669157997,3.5,27.471870000000003,0.28775511120030417,91.0,,,,-0.047740724000000005,9.82824,7.800950863239052,22.345483912084056
602,Cambodia,2511,3278.22122,2.0,2015.0,15577.899,0.20604588590540998,3.5,42.772490000000005,0.2678464177604675,91.0,,,,-0.047740724000000005,16.67996,8.095056243298796,21.12609335076982
603,Ireland,2512,37632.810639999996,0.0,1999.0,3788.816,0.18248101781664772,0.49,55.26118,0.5100160318455341,92.0,0.34,0.28,0.36,-0.032608865,38.649159999999995,10.535631572267786,33.775537549902374
604,Ireland,2513,40815.021310000004,0.0,2000.0,3841.574,0.17975132068261604,0.49,55.06677,0.4981640003104398,92.0,0.34,0.28,0.36,-0.032608865,37.907959999999996,10.61680546199729,33.25163334636351
605,Ireland,2514,42601.40173,0.0,2001.0,3901.688,0.17705362396993302,0.49,55.98455,0.4501373531296827,92.0,0.34,0.28,0.36,-0.032608865,36.40873,10.659642436176215,31.04101498786977
606,Ireland,2515,44225.68539,0.0,2002.0,3968.2129999999997,0.17308345091354724,0.49,57.11113,0.41437545052002883,92.0,0.34,0.28,0.36,-0.032608865,35.5581,10.69706101670326,29.297415362213325
607,Ireland,2516,45109.318439999995,0.0,2003.0,4040.986,0.16802433861438767,0.49,57.63084,0.3918740289210391,92.0,0.34,0.28,0.36,-0.032608865,34.7697,10.716844121443255,28.154417769028584
608,Ireland,2517,47270.6698,0.0,2004.0,4119.773,0.16210334889810674,0.49,57.013180000000006,0.3464253212379627,92.0,0.34,0.28,0.36,-0.032608865,31.4816,10.763645293350528,25.72926368611696
609,Ireland,2522,44995.93517,0.0,2009.0,4558.603,0.1345403405385378,0.49,56.850640000000006,0.31449741009656185,92.0,0.34,0.28,0.36,-0.032608865,29.29369,10.71432743511694,23.925297051247835
610,Ireland,2523,45661.46876,0.0,2010.0,4617.334,0.12940887533801973,0.49,54.81585,0.310790112974299,92.0,0.34,0.28,0.36,-0.032608865,27.1876,10.729010086890126,23.71013558143864
611,Ireland,2525,44876.39147,0.0,2012.0,4667.8679999999995,0.11869080273906633,0.49,54.54833000000001,0.34652210189696997,92.0,0.34,0.28,0.36,-0.032608865,29.3723,10.711667132997874,25.73460186125369
612,Ireland,2526,45257.0615,0.0,2013.0,4671.263,0.11514423401122995,0.49,53.622530000000005,0.26543126941090045,92.0,0.34,0.28,0.36,-0.032608865,23.48285,10.720113992201338,20.975557964081872
613,Ireland,2527,48885.619810000004,0.0,2014.0,4675.164000000001,0.11278000087269664,0.49,52.29467,0.32794724043058715,92.0,0.34,0.28,0.36,-0.032608865,26.443340000000003,10.797238558799766,24.695803451065583
614,Spain,2563,28589.34356,0.1,1999.0,40392.585,0.15050455423934864,2.5,58.064530000000005,0.35106563592052153,98.0,0.28,0.31,0.33,-0.004856712000000001,32.709379999999996,10.260789324577072,25.984350914330673
615,Spain,2564,29967.166269999998,0.1,2000.0,40749.8,0.14549838281414876,2.5,57.32808000000001,0.3472634602289521,98.0,0.28,0.31,0.33,-0.004856712000000001,31.812070000000002,10.30785760362148,25.775467863571286
616,Spain,2565,30950.607819999997,0.1,2001.0,41230.518,0.1410155215609952,2.5,57.22234,0.34702572339884263,98.0,0.28,0.31,0.33,-0.004856712000000001,31.70358,10.340147916692118,25.76236796155758
617,Spain,2566,31395.276319999997,0.1,2002.0,41815.486000000004,0.1356463727337762,2.5,57.1509,0.34241702375257155,98.0,0.28,0.31,0.33,-0.004856712000000001,31.35196,10.354412724910974,25.50750010569624
618,Spain,2567,31815.42165,0.1,2003.0,42475.265,0.1297596142131191,2.5,57.2443,0.33655338828130865,98.0,0.28,0.31,0.33,-0.004856712000000001,31.063059999999997,10.367706408761531,25.180691712890496
619,Spain,2568,32261.44481,0.1,2004.0,43167.276,0.1238966294746048,2.5,57.71558,0.32779880647403475,98.0,0.28,0.31,0.33,-0.004856712000000001,30.91178,10.381628137099133,24.687385233046214
620,Spain,2569,32902.02014,0.1,2005.0,43854.761,0.11845525734366676,2.5,58.00601999999999,0.3131214070133162,98.0,0.28,0.31,0.33,-0.004856712000000001,30.30094,10.401289337300023,23.84557934559214
621,Spain,2570,33700.883989999995,0.1,2006.0,44537.926,0.11430476129490179,2.5,58.33814,0.31712420521686113,98.0,0.28,0.31,0.33,-0.004856712000000001,30.750870000000003,10.425279347153692,24.077015968638086
622,Spain,2571,34329.647339999996,0.1,2007.0,45209.538,0.11057982941564233,2.5,58.39334,0.31727449907785876,98.0,0.28,0.31,0.33,-0.004856712000000001,30.691940000000002,10.443764613751144,24.085678368476934
623,Spain,2572,34163.367589999994,0.1,2008.0,45817.015999999996,0.10717149279211026,2.5,58.357730000000004,0.32019749362796335,98.0,0.28,0.31,0.33,-0.004856712000000001,30.97387,10.43890922588897,24.253757121447485
624,Spain,2573,32651.938469999997,0.1,2009.0,46295.191,0.10390426945209061,2.5,58.23895,0.3248586765561667,98.0,0.28,0.31,0.33,-0.004856712000000001,31.17878,10.393659504151977,24.52025127695908
625,Spain,2574,32506.43267,0.1,2010.0,46601.492,0.10073870596246147,2.5,57.82696,0.3308536999170603,98.0,0.28,0.31,0.33,-0.004856712000000001,31.096709999999998,10.389193277040297,24.860260743737598
626,Spain,2575,32067.19245,0.1,2011.0,46708.365999999995,0.09818440234025742,2.5,57.39881999999999,0.323150750642446,98.0,0.28,0.31,0.33,-0.004856712000000001,30.33318,10.375588744420913,24.4228218504613
627,Spain,2576,31206.665269999998,0.1,2012.0,46637.082,0.09630439571669598,2.5,56.15401,0.34944064108243966,98.0,0.28,0.31,0.33,-0.004856712000000001,30.8907,10.348386981430556,25.895221356468078
628,Spain,2577,30785.60843,0.1,2013.0,46455.163,0.09499764321136919,2.5,55.7872,0.33171256676296557,98.0,0.28,0.31,0.33,-0.004856712000000001,29.505540000000003,10.334802600996037,24.90872092386043
629,Spain,2578,31297.92566,0.1,2014.0,46259.71599999999,0.09417519986504026,2.5,56.091640000000005,0.32063521787293287,98.0,0.28,0.31,0.33,-0.004856712000000001,29.057990000000004,10.351307101488652,24.278863196557836
630,Spain,2579,32329.587919999998,0.1,2015.0,46121.699,0.09377195753348117,2.5,55.44416999999999,0.33383935954380095,98.0,0.28,0.31,0.33,-0.004856712000000001,29.349659999999997,10.383738124581953,25.028453175799257
631,Sweden,2580,35245.13771,0.4,1999.0,8863.595,0.11609510587972488,4.0,58.235490000000006,0.2957487795081816,99.0,0.29,0.37,0.35,-0.011948895,29.1978,10.470082861421226,22.824546253513503
632,Sweden,2581,36854.868760000005,0.4,2000.0,8872.284,0.11555096748481,4.0,58.360459999999996,0.3447751494929462,99.0,0.29,0.37,0.35,-0.011948895,32.57932,10.51474301263482,25.638126167258907
633,Sweden,2582,37330.70497,0.4,2001.0,8888.675,0.11644986457486635,4.0,58.54566,0.3670665534608185,99.0,0.29,0.37,0.35,-0.011948895,34.14144,10.527571456541457,26.85067179293982
634,Sweden,2583,37980.98005,0.4,2002.0,8911.899,0.11766403546539295,4.0,59.99078000000001,0.3604705537865763,99.0,0.29,0.37,0.35,-0.011948895,35.08593,10.544840788404072,26.496020276461277
635,Sweden,2584,38742.68026,0.4,2003.0,8942.926,0.11917777246507463,4.0,61.20174,0.3347347836808411,99.0,0.29,0.37,0.35,-0.011948895,34.55593,10.56469712042217,25.078748810136812
636,Sweden,2585,40257.92353,0.4,2004.0,8982.282,0.12100154504167204,4.0,61.4633,0.32428483993025015,99.0,0.29,0.37,0.35,-0.011948895,34.08959,10.603062121360937,24.487544533646563
637,Sweden,2586,41227.308710000005,0.4,2005.0,9030.163,0.12307784477423053,4.0,63.33339,0.30266769971748714,99.0,0.29,0.37,0.35,-0.011948895,34.077890000000004,10.626856148527994,23.234451870045405
638,Sweden,2587,42918.01025,0.4,2006.0,9087.251,0.12585027089050363,4.0,63.54223,0.30481324603661847,99.0,0.29,0.37,0.35,-0.011948895,34.69425,10.667046836163943,23.360679925843133
